"game_date","game_id","team_home","team_away","period","clock","secs_game","event_num","msg_type","act_type","team_abb","poss_team","poss_home","poss_away","description","action_type","sub_type","and1","total_fta","team_ft","player_ft","player1_name","event_pts","score_home","score_away","poss_number","margin_start_poss","start_poss","pts_poss","ids_lineup_off","names_lineup_off","ids_lineup_def","names_lineup_def","garbage_time","id_player_off_pg","id_player_off_sg","id_player_off_sf","id_player_off_pf","id_player_off_c","id_player_def_pg","id_player_def_sg","id_player_def_sf","id_player_def_pf","id_player_def_c"
2026-04-20,"0042500162","DEN","MIN",4,"10:51.00",2229,596,1,1,"DEN","DEN",1,0,"B. Brown 26' 3PT  (7 PTS) (J. Murray 7 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1628971 Bruce Brown",3,99,94,4,NA,"11:05.00",3,"1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon","1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert",0,1627750,1628971,1629661,1642461,203932,1630538,1630245,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"10:39.00",2241,598,1,9,"MIN","MIN",0,1,"N. Reid driving DUNK (9 PTS) (B. Hyland 2 AST)","2pt","DUNK",NA,NA,NA,NA,"1629675 Naz Reid",2,99,96,5,-5,"10:51.00",2,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:16.00",2264,600,2,1,"DEN","DEN",1,0,"MISS A. Gordon 24' 3PT","3pt","Jump Shot",NA,NA,NA,NA,"203932 Aaron Gordon",0,99,96,6,3,"10:39.00",0,"1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon","1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert",0,1627750,1628971,1629661,1642461,203932,1630538,1630245,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"10:14.00",2266,601,4,0,"MIN","MIN",0,0,"N. Reid REBOUND (Off:1 Def:7)","rebound","defensive",NA,NA,NA,NA,"1629675 Naz Reid",0,99,96,7,-3,"10:14.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:08.00",2272,602,2,103,"MIN","MIN",0,0,"MISS N. Reid running pullup Shot","2pt","Jump Shot",NA,NA,NA,NA,"1629675 Naz Reid",0,99,96,7,NA,"10:14.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:06.00",2274,603,4,0,"MIN","MIN",0,0,"N. Reid REBOUND (Off:2 Def:7)","rebound","offensive",NA,NA,NA,NA,"1629675 Naz Reid",0,99,96,7,NA,"10:14.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:06.00",2274,604,6,2,"DEN","MIN",0,1,"C. Johnson shooting personal FOUL (3 PF) (Reid 2 FT)","foul","personal",NA,2,"MIN","1629675 Naz Reid","1629661 Cameron Johnson",0,99,96,7,NA,"10:14.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:06.00",2274,606,3,11,"MIN","MIN",0,0,"N. Reid Free Throw 1 of 2 (10 PTS)","freethrow","1 of 2",NA,NA,NA,NA,"1629675 Naz Reid",1,99,97,7,NA,"10:14.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"10:06.00",2274,607,3,12,"MIN","MIN",0,0,"N. Reid Free Throw 2 of 2 (11 PTS)","freethrow","2 of 2",NA,NA,NA,NA,"1629675 Naz Reid",1,99,98,7,NA,"10:14.00",2,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"09:54.00",2286,608,1,101,"DEN","DEN",1,0,"J. Murray 10' driving floating Jump Shot (30 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"1627750 Jamal Murray",2,101,98,8,1,"10:06.00",2,"1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon","1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert",0,1627750,1628971,1629661,1642461,203932,1630538,1630245,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"09:40.00",2300,609,6,1,"DEN","MIN",0,0,"C. Johnson personal FOUL (4 PF)","foul","personal",NA,NA,NA,NA,"1629661 Cameron Johnson",0,101,98,9,-3,"09:54.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"09:26.00",2314,611,2,47,"MIN","MIN",0,0,"MISS J. McDaniels 8' turnaround Shot","2pt","Jump Shot",NA,NA,NA,NA,"1630183 Jaden McDaniels",0,101,98,9,NA,"09:54.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"09:23.00",2317,612,4,0,"MIN","MIN",0,0,"TEAM offensive REBOUND","rebound","offensive",NA,NA,NA,NA,NA,0,101,98,9,NA,"09:54.00",NA,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"09:13.00",2327,614,1,6,"MIN","MIN",0,1,"J. McDaniels driving Layup (12 PTS) (A. Dosunmu 5 AST)","2pt","Layup",NA,NA,NA,NA,"1630183 Jaden McDaniels",2,101,100,9,NA,"09:54.00",2,"1629675, 1630183, 1630245, 1630538, 203497","Naz Reid, Jaden McDaniels, Ayo Dosunmu, Bones Hyland, Rudy Gobert","1627750, 1628971, 1629661, 1642461, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Spencer Jones, Aaron Gordon",0,1630538,1630245,1630183,1629675,203497,1627750,1628971,1629661,1642461,203932
2026-04-20,"0042500162","DEN","MIN",4,"08:49.00",2351,625,1,98,"DEN","DEN",1,0,"C. Johnson cutting Layup (13 PTS) (B. Brown 1 AST)","2pt","Layup",NA,NA,NA,NA,"1629661 Cameron Johnson",2,103,100,10,1,"09:13.00",2,"1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert",0,1627750,1628971,1631128,1629661,203932,1630245,1630162,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"08:30.00",2370,627,2,101,"MIN","MIN",0,1,"MISS N. Reid driving floating Shot","2pt","Jump Shot",NA,NA,NA,NA,"1629675 Naz Reid",0,103,100,11,-3,"08:49.00",0,"1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert","1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon",0,1630245,1630162,1630183,1629675,203497,1631128,1627750,1628971,1629661,203932
2026-04-20,"0042500162","DEN","MIN",4,"08:27.00",2373,628,4,0,"DEN","DEN",0,0,"C. Johnson REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"1629661 Cameron Johnson",0,103,100,12,3,"08:27.00",NA,"1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert",0,1627750,1628971,1631128,1629661,203932,1630245,1630162,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"08:20.00",2380,629,1,98,"DEN","DEN",1,0,"C. Braun cutting Layup (12 PTS) (B. Brown 2 AST)","2pt","Layup",NA,NA,NA,NA,"1631128 Christian Braun",2,105,100,12,NA,"08:27.00",2,"1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert",0,1627750,1628971,1631128,1629661,203932,1630245,1630162,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"08:12.00",2388,631,2,6,"MIN","MIN",0,1,"MISS A. Dosunmu driving Layup","2pt","Layup",NA,NA,NA,NA,"1630245 Ayo Dosunmu",0,105,100,13,-5,"08:20.00",0,"1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert","1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon",0,1630245,1630162,1630183,1629675,203497,1631128,1627750,1628971,1629661,203932
2026-04-20,"0042500162","DEN","MIN",4,"08:11.00",2389,632,4,0,"DEN","DEN",0,0,"B. Brown REBOUND (Off:0 Def:2)","rebound","defensive",NA,NA,NA,NA,"1628971 Bruce Brown",0,105,100,14,5,"08:11.00",NA,"1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert",0,1627750,1628971,1631128,1629661,203932,1630245,1630162,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"07:56.00",2404,633,5,40,"DEN","DEN",1,0,"J. Murray lost ball out-of-bounds TURNOVER (4 TO)","turnover","out-of-bounds",NA,NA,NA,NA,"1627750 Jamal Murray",0,105,100,14,NA,"08:11.00",0,"1627750, 1628971, 1629661, 1631128, 203932","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","1629675, 1630162, 1630183, 1630245, 203497","Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert",0,1627750,1628971,1631128,1629661,203932,1630245,1630162,1630183,1629675,203497
2026-04-20,"0042500162","DEN","MIN",4,"07:43.00",2417,638,2,79,"MIN","MIN",0,1,"MISS A. Edwards 25' pullup 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1630162 Anthony Edwards",0,105,100,15,-5,"07:56.00",0,"1630162, 1630183, 1630245, 203497, 203944","Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1630245,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"07:41.00",2419,639,4,0,"DEN","DEN",0,0,"C. Braun REBOUND (Off:0 Def:3)","rebound","defensive",NA,NA,NA,NA,"1631128 Christian Braun",0,105,100,16,5,"07:41.00",NA,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1630162, 1630183, 1630245, 203497, 203944","Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1630245,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"07:41.00",2419,640,6,1,"MIN","DEN",0,0,"J. McDaniels personal FOUL (4 PF)","foul","personal",NA,NA,NA,NA,"1630183 Jaden McDaniels",0,105,100,16,NA,"07:41.00",NA,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1630162, 1630183, 1630245, 203497, 203944","Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1630245,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"07:26.00",2434,644,2,1,"DEN","DEN",1,0,"MISS B. Brown 24' 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1628971 Bruce Brown",0,105,100,16,NA,"07:41.00",0,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"07:23.00",2437,645,4,0,"MIN","MIN",0,0,"A. Edwards REBOUND (Off:1 Def:8)","rebound","defensive",NA,NA,NA,NA,"1630162 Anthony Edwards",0,105,100,17,-5,"07:23.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"07:19.00",2441,646,6,1,"DEN","MIN",0,0,"B. Brown personal FOUL (3 PF)","foul","personal",NA,NA,NA,NA,"1628971 Bruce Brown",0,105,100,17,NA,"07:23.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"07:09.00",2451,648,2,1,"MIN","MIN",0,1,"MISS D. DiVincenzo 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1628978 Donte DiVincenzo",0,105,100,17,NA,"07:23.00",0,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"07:06.00",2454,649,4,0,"DEN","DEN",0,0,"B. Brown REBOUND (Off:0 Def:3)","rebound","defensive",NA,NA,NA,NA,"1628971 Bruce Brown",0,105,100,18,5,"07:06.00",NA,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"06:50.00",2470,650,2,99,"DEN","DEN",1,0,"MISS N. Jokić cutting finger roll Layup","2pt","Layup",NA,NA,NA,NA,"203999 Nikola Jokić",0,105,100,18,NA,"07:06.00",0,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"06:46.00",2474,651,4,0,"MIN","MIN",0,0,"J. Randle REBOUND (Off:0 Def:5)","rebound","defensive",NA,NA,NA,NA,"203944 Julius Randle",0,105,100,19,-5,"06:46.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"06:40.00",2480,652,1,6,"MIN","MIN",0,1,"A. Edwards driving Layup (30 PTS) (J. Randle 5 AST)","2pt","Layup",NA,NA,NA,NA,"1630162 Anthony Edwards",2,105,102,19,NA,"06:46.00",2,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"06:17.00",2503,654,2,1,"DEN","DEN",1,0,"MISS B. Brown 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1628971 Bruce Brown",0,105,102,20,3,"06:40.00",0,"1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1627750,1628971,1631128,1629661,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"06:14.00",2506,655,4,0,"MIN","MIN",0,0,"R. Gobert REBOUND (Off:2 Def:4)","rebound","defensive",NA,NA,NA,NA,"203497 Rudy Gobert",0,105,102,21,-3,"06:14.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"06:07.00",2513,656,6,2,"DEN","MIN",0,1,"C. Johnson shooting personal FOUL (5 PF) (Randle 2 FT)","foul","personal",NA,2,"MIN","203944 Julius Randle","1629661 Cameron Johnson",0,105,102,21,NA,"06:14.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"06:07.00",2513,658,3,11,"MIN","MIN",0,0,"J. Randle Free Throw 1 of 2 (19 PTS)","freethrow","1 of 2",NA,NA,NA,NA,"203944 Julius Randle",1,105,103,21,NA,"06:14.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1628971, 1629661, 1631128, 203999","Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,1628971,1629661,203999
2026-04-20,"0042500162","DEN","MIN",4,"06:07.00",2513,663,3,12,"MIN","MIN",0,0,"J. Randle Free Throw 2 of 2 (20 PTS)","freethrow","2 of 2",NA,NA,NA,NA,"203944 Julius Randle",1,105,104,21,NA,"06:14.00",2,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1628971, 1631128, 203501, 203932, 203999","Bruce Brown, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,203501,1628971,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:57.00",2523,664,1,9,"DEN","DEN",1,0,"C. Braun driving DUNK (14 PTS) (N. Jokić 8 AST)","2pt","DUNK",NA,NA,NA,NA,"1631128 Christian Braun",2,107,104,22,1,"06:07.00",2,"1628971, 1631128, 203501, 203932, 203999","Bruce Brown, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1628971,203501,1631128,203932,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"05:39.00",2541,669,2,78,"MIN","MIN",0,0,"MISS R. Gobert floating Shot - blocked","2pt","Jump Shot",NA,NA,NA,NA,"203497 Rudy Gobert",0,107,104,23,-3,"05:57.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:39.00",2541,670,92,0,"DEN","MIN",0,0,"N. Jokić BLOCK (1 BLK)","block",NA,NA,NA,NA,NA,"203999 Nikola Jokić",0,107,104,23,NA,"05:57.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:37.00",2543,671,4,0,"MIN","MIN",0,0,"J. McDaniels REBOUND (Off:1 Def:0)","rebound","offensive",NA,NA,NA,NA,"1630183 Jaden McDaniels",0,107,104,23,NA,"05:57.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:32.00",2548,672,1,6,"MIN","MIN",0,1,"J. Randle driving Layup (22 PTS)","2pt","Layup",NA,NA,NA,NA,"203944 Julius Randle",2,107,106,23,NA,"05:57.00",2,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:18.00",2562,673,2,1,"DEN","DEN",1,0,"MISS N. Jokić 26' 3PT","3pt","Jump Shot",NA,NA,NA,NA,"203999 Nikola Jokić",0,107,106,24,1,"05:32.00",0,"1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić","1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",0,1627750,203501,1631128,203932,203999,1628978,1630162,1630183,203944,203497
2026-04-20,"0042500162","DEN","MIN",4,"05:15.00",2565,674,4,0,"MIN","MIN",0,0,"J. Randle REBOUND (Off:0 Def:6)","rebound","defensive",NA,NA,NA,NA,"203944 Julius Randle",0,107,106,25,-1,"05:15.00",NA,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
2026-04-20,"0042500162","DEN","MIN",4,"05:06.00",2574,675,2,1,"MIN","MIN",0,1,"MISS J. McDaniels 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1630183 Jaden McDaniels",0,107,106,25,NA,"05:15.00",0,"1628978, 1630162, 1630183, 203497, 203944","Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","1627750, 1631128, 203501, 203932, 203999","Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",0,1628978,1630162,1630183,203944,203497,1631128,1627750,203501,203932,203999
